01/11/15    07:31:04,9 days 06:30:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    07:26:02,9 days 06:25:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    07:21:01,9 days 06:20:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    07:15:59,9 days 06:15:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    07:10:58,9 days 06:10:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    07:05:56,9 days 06:05:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    07:00:55,9 days 06:00:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:55:53,9 days 05:54:59,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:50:52,9 days 05:50:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:45:51,9 days 05:45:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:40:49,9 days 05:40:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:35:48,9 days 05:35:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:30:46,9 days 05:30:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:25:45,9 days 05:25:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:20:43,9 days 05:20:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:15:42,9 days 05:15:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:10:40,9 days 05:10:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:05:39,9 days 05:05:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    06:00:37,9 days 05:00:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:55:36,9 days 04:55:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:50:34,9 days 04:50:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:45:32,9 days 04:44:59,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:40:31,9 days 04:40:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:35:29,9 days 04:34:59,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:30:28,9 days 04:30:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:25:26,9 days 04:24:59,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:20:25,9 days 04:20:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:15:24,9 days 04:15:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:10:22,9 days 04:10:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:05:21,9 days 04:05:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    05:00:19,9 days 04:00:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:55:18,9 days 03:55:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:50:16,9 days 03:49:59,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:45:15,9 days 03:45:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:40:13,9 days 03:39:59,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:35:12,9 days 03:35:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:30:11,9 days 03:30:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.7C
01/11/15    04:25:09,9 days 03:25:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:20:08,9 days 03:20:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.7C
01/11/15    04:15:06,9 days 03:15:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:10:05,9 days 03:10:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:05:03,9 days 03:04:59,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    04:00:02,9 days 03:00:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:55:01,9 days 02:55:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:49:59,9 days 02:50:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:44:58,9 days 02:45:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:39:56,9 days 02:39:59,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:34:55,9 days 02:35:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:29:53,9 days 02:29:59,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:24:52,9 days 02:25:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:19:50,9 days 02:19:59,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:14:49,9 days 02:15:00,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:09:48,9 days 02:10:00,12.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    03:04:46,9 days 02:05:00,12.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.9C
01/11/15    02:59:45,9 days 02:00:00,12.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,30.9C
01/11/15    02:54:43,9 days 01:55:00,12.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.9C
01/11/15    02:49:42,9 days 01:50:00,12.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.9C
01/11/15    02:44:40,9 days 01:45:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.0C
01/11/15    02:39:39,9 days 01:40:00,12.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.0C
01/11/15    02:34:37,9 days 01:35:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.0C
01/11/15    02:29:35,9 days 01:29:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.1C
01/11/15    02:24:34,9 days 01:25:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.1C
01/11/15    02:19:32,9 days 01:19:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.1C
01/11/15    02:14:31,9 days 01:15:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.2C
01/11/15    02:09:29,9 days 01:09:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.2C
01/11/15    02:04:28,9 days 01:05:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.1C
01/11/15    01:59:26,9 days 01:00:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.1C
01/11/15    01:54:25,9 days 00:55:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.0C
01/11/15    01:49:23,9 days 00:49:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,31.0C
01/11/15    01:44:22,9 days 00:45:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.9C
01/11/15    01:39:20,9 days 00:39:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.9C
01/11/15    01:34:19,9 days 00:35:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.9C
01/11/15    01:29:17,9 days 00:30:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    01:24:16,9 days 00:25:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    01:19:14,9 days 00:19:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.8C
01/11/15    01:14:13,9 days 00:15:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.7C
01/11/15    01:09:11,9 days 00:09:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.7C
01/11/15    01:04:10,9 days 00:05:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.7C
01/11/15    00:59:09,9 days 00:00:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.6C
01/11/15    00:54:07,8 days 23:54:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.6C
01/11/15    00:49:06,8 days 23:50:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.6C
01/11/15    00:44:04,8 days 23:44:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.5C
01/11/15    00:39:03,8 days 23:40:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.5C
01/11/15    00:34:02,8 days 23:35:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.5C
01/11/15    00:29:00,8 days 23:30:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.4C
01/11/15    00:23:59,8 days 23:25:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.4C
01/11/15    00:18:57,8 days 23:19:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.4C
01/11/15    00:13:56,8 days 23:15:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.4C
01/11/15    00:08:54,8 days 23:09:59,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.4C
01/11/15    00:03:53,8 days 23:05:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.3C
01/10/15    23:58:52,8 days 23:00:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.3C
01/10/15    23:53:51,8 days 22:55:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.3C
01/10/15    23:48:49,8 days 22:50:00,13.0V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.3C
01/10/15    23:43:48,8 days 22:45:00,12.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.3C
01/10/15    23:38:47,8 days 22:40:00,12.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.2C
01/10/15    23:33:45,8 days 22:34:59,12.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.2C
01/10/15    23:28:44,8 days 22:30:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.2C
01/10/15    23:23:43,8 days 22:25:00,12.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.2C
01/10/15    23:18:41,8 days 22:19:59,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.1C
01/10/15    23:13:40,8 days 22:15:00,12.3V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.1C
01/10/15    23:08:39,8 days 22:10:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.1C
01/10/15    23:03:37,8 days 22:04:59,12.3V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.1C
01/10/15    22:58:36,8 days 21:59:59,12.2V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.1C
01/10/15    22:53:35,8 days 21:55:00,12.3V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    22:48:34,8 days 21:50:00,12.2V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    22:43:32,8 days 21:44:59,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    22:38:31,8 days 21:39:59,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    22:33:30,8 days 21:35:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    22:28:29,8 days 21:30:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    22:23:27,8 days 21:24:59,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    22:18:26,8 days 21:20:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    22:13:25,8 days 21:15:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    22:08:24,8 days 21:10:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    22:03:22,8 days 21:04:59,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    21:58:21,8 days 20:59:59,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    21:53:20,8 days 20:55:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    21:48:19,8 days 20:50:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    21:43:18,8 days 20:45:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    21:38:16,8 days 20:40:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    21:33:15,8 days 20:35:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    21:28:14,8 days 20:30:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    21:23:13,8 days 20:25:00,12.3V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    21:18:11,8 days 20:20:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    21:13:10,8 days 20:15:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    21:08:09,8 days 20:10:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    21:03:08,8 days 20:05:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:58:06,8 days 19:59:59,12.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:53:05,8 days 19:54:59,12.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:48:04,8 days 19:50:00,12.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:43:03,8 days 19:45:00,12.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:38:02,8 days 19:40:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:33:01,8 days 19:35:00,12.4V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:27:59,8 days 19:29:59,12.3V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,29.5C
01/10/15    20:22:58,8 days 19:25:00,12.2V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:17:57,8 days 19:20:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:12:56,8 days 19:15:00,12.1V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:07:54,8 days 19:09:59,11.9V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    20:02:53,8 days 19:05:00,11.8V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:57:52,8 days 19:00:00,11.7V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:52:51,8 days 18:55:00,11.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:47:49,8 days 18:49:59,11.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:42:48,8 days 18:45:00,11.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:37:47,8 days 18:40:00,11.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:32:46,8 days 18:35:00,11.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:27:45,8 days 18:30:00,11.6V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:22:43,8 days 18:24:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:17:42,8 days 18:20:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:12:41,8 days 18:15:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:07:40,8 days 18:10:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    19:02:39,8 days 18:05:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    18:57:38,8 days 18:00:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    18:52:36,8 days 17:55:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    18:47:35,8 days 17:50:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    18:42:34,8 days 17:45:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    18:37:33,8 days 17:40:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.5C
01/10/15    18:32:31,8 days 17:34:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    18:27:30,8 days 17:30:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    18:22:29,8 days 17:25:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    18:17:28,8 days 17:20:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    18:12:26,8 days 17:14:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    18:07:25,8 days 17:09:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    18:02:24,8 days 17:05:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    17:57:23,8 days 17:00:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    17:52:21,8 days 16:54:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    17:47:20,8 days 16:50:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.6C
01/10/15    17:42:18,8 days 16:44:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:37:17,8 days 16:39:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:32:16,8 days 16:35:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:27:15,8 days 16:30:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:22:13,8 days 16:24:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:17:12,8 days 16:19:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:12:11,8 days 16:15:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:07:10,8 days 16:10:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.7C
01/10/15    17:02:09,8 days 16:05:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:57:07,8 days 15:59:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:52:06,8 days 15:55:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:47:05,8 days 15:50:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:42:04,8 days 15:45:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:37:02,8 days 15:39:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:32:01,8 days 15:35:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:27:00,8 days 15:30:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,29.8C
01/10/15    16:21:59,8 days 15:25:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:16:57,8 days 15:20:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:11:56,8 days 15:15:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.8C
01/10/15    16:06:54,8 days 15:09:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,0.0A,,29.9C
01/10/15    16:01:53,8 days 15:04:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:56:52,8 days 15:00:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:51:51,8 days 14:55:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:46:50,8 days 14:50:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:41:49,8 days 14:45:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:36:47,8 days 14:39:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:31:46,8 days 14:35:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:26:45,8 days 14:30:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:21:44,8 days 14:25:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:16:42,8 days 14:19:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:11:41,8 days 14:15:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:06:39,8 days 14:09:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,29.9C
01/10/15    15:01:38,8 days 14:04:59,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    14:56:37,8 days 14:00:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    14:51:36,8 days 13:55:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    14:46:34,8 days 13:50:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
01/10/15    14:41:33,8 days 13:45:00,11.5V,5.2V,13.1V,13.1V,0.0A,0.0A,0.0A,-0.2A,,30.0C
